citizen_id,party_voted_past,mvar1,mvar2,mvar3,mvar4,mvar5,mvar11,mvar12,mvar13,mvar14,mvar15,mvar16,mvar17,mvar18,mvar19,mvar20,mvar21,mvar22,mvar23,mvar24,mvar25,mvar26,mvar27,mvar28,mvar29,mvar30,mvar31,mvar32,mvar33
C131603,Centaur,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4,18-24,1,0,Masters,5,AWX,AOV
C131604,Cosmos,0,2,0,1,14,0,1,0,0,1,0,0,0,0,0,0,15,0,15,15,3,46-55,1,0,Masters,5,AZP,AZP
C131605,Centaur,5,0,5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,11,0,7,4,36-45,0,0,Degree,7,AEC,AEC
C131606,Centaur,17,0,0,0,2,3,0,0,0,1,7,0,0,0,0,11,15,0,0,15,3,36-45,1,1,Diploma,9,AJI,ANQ
C131607,Centaur,7,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,15,15,1,55+,1,0,Diploma,7,AUE,AUE
C131608,Ebony,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,1,25-35,1,0,Masters,7,AFP,AFP
C131609,Ebony,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,1,18-24,1,1,Diploma,7,ABX,ABX
C131610,Tokugawa,3,0,6,0,3,1,0,1,0,1,0,0,0,0,0,3,0,13,0,7,1,55+,1,1,Masters,9,AEC,AEC
C131611,Cosmos,0,0,0,0,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,3,25-35,1,1,Primary,6,AJI,AJI
C131612,Cosmos,2,1,0,0,3,0,0,0,0,1,1,0,0,0,0,15,15,0,0,15,4,36-45,1,0,Masters,8,AWX,AHR
C131613,Odyssey,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,3,46-55,0,0,Masters,7,ATA,ATA
C131614,Ebony,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,4,25-35,1,1,Degree,7,ABX,ABX
C131615,Cosmos,2,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,25-35,1,0,Diploma,6,AJI,AJI
C131616,Ebony,0,21,0,0,0,0,2,0,0,0,0,1,0,0,0,0,15,0,0,0,3,18-24,1,0,Degree,4,ADV,ADK
C131617,Odyssey,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,3,36-45,0,0,Masters,6,AHJ,AHJ
C131618,Odyssey,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,4,25-35,1,1,Primary,5,AII,ACL
C131619,Cosmos,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,55+,1,1,Masters,6,AVO,AVO
C131620,Cosmos,0,0,0,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,1,46-55,1,0,Masters,7,AOV,AMR
C131621,Centaur,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,4,25-35,0,0,Masters,4,ACL,APL
C131622,Centaur,9,0,5,0,0,0,0,0,0,0,5,0,3,0,0,15,0,15,0,0,3,46-55,1,1,Degree,8,AXL,AXL
C131623,Centaur,16,0,0,3,0,4,0,0,0,0,0,0,0,0,0,15,0,0,15,0,4,25-35,1,0,Masters,8,ATI,ATI
C131624,Cosmos,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,2,55+,1,0,Diploma,8,AWX,AWX
C131625,Centaur,12,1,0,0,11,1,0,0,0,3,7,1,0,0,0,5,15,0,0,13,4,55+,0,0,Diploma,8,AOV,AOV
C131626,Cosmos,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,15,0,0,0,14,3,18-24,0,0,Diploma,5,AXO,AXO
C131627,Ebony,0,5,0,3,4,0,0,0,1,1,0,0,0,0,0,0,15,0,15,15,3,25-35,1,0,Degree,5,AEP,AMS
C131628,Cosmos,3,1,0,1,7,0,0,0,0,3,1,0,0,0,0,10,0,0,15,0,1,25-35,1,0,Degree,5,ACL,APH
C131629,Odyssey,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,25-35,1,0,Degree,7,ARJ,ACL
C131630,Odyssey,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,1,55+,0,0,Degree,7,AQK,ADV
C131631,Ebony,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,1,46-55,1,0,Degree,7,ABX,ACL
C131632,Centaur,6,2,0,1,0,2,1,0,0,0,1,0,0,0,0,0,7,0,0,0,4,36-45,0,0,Diploma,7,ACL,AUE
C131633,Cosmos,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,36-45,1,0,Diploma,7,ATI,ATI
C131634,Odyssey,1,2,0,8,2,0,1,0,0,0,0,0,0,0,0,15,15,0,15,15,3,18-24,1,1,Masters,7,AHR,AHR
C131635,Cosmos,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,15,0,0,15,1,46-55,1,0,Diploma,7,ARW,AWO
C131636,Tokugawa,0,3,11,0,0,0,0,3,0,0,0,2,1,0,0,0,15,15,0,0,3,36-45,0,1,Degree,7,AJV,ANQ
C131637,Centaur,3,3,0,4,0,0,0,0,1,0,0,1,0,0,0,15,15,0,15,15,4,36-45,1,1,Diploma,8,ANQ,ABX
C131638,Ebony,0,7,0,0,11,0,0,0,0,4,0,3,0,0,0,0,15,0,0,15,4,18-24,0,0,Degree,6,AXO,ATI
C131639,Centaur,11,0,0,11,0,0,0,0,3,0,1,0,0,0,0,15,0,0,15,0,3,55+,1,0,Masters,7,AMH,ATI
C131640,Centaur,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,0,0,0,15,4,55+,0,0,Degree,7,ARK,ARK
C131641,Odyssey,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,1,46-55,1,0,Degree,7,AZG,AZG
C131642,Cosmos,0,0,0,3,14,0,0,0,0,3,0,0,0,0,0,0,0,0,15,15,1,46-55,0,0,Masters,8,AOT,AHR
C131643,Cosmos,0,1,0,0,10,0,0,0,0,1,0,0,0,0,0,0,15,0,0,15,1,55+,1,0,Diploma,5,AWX,ADZ
C131644,Cosmos,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,4,18-24,1,0,Diploma,5,ATI,ATI
C131645,Odyssey,0,0,2,4,2,0,0,1,0,1,0,0,0,0,0,0,0,15,15,15,4,46-55,0,0,Masters,10,AER,AER
C131646,Ebony,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,15,15,0,0,3,46-55,1,0,Degree,8,AQU,AQU
C131647,Centaur,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,0,0,1,46-55,1,0,Diploma,9,AFC,ACL
C131648,Tokugawa,0,0,10,0,0,0,0,2,0,0,0,0,2,0,0,0,0,15,0,0,4,18-24,1,1,Diploma,6,AWD,AWD
C131649,Centaur,8,0,1,0,0,0,0,0,0,0,4,0,0,0,0,15,0,15,0,0,1,55+,0,0,Masters,6,ATU,ATU
C131650,Centaur,8,3,0,1,0,0,0,0,0,0,0,1,0,0,0,15,15,0,15,0,4,55+,1,0,Degree,6,AEC,AEC
C131651,Ebony,0,12,0,0,0,0,0,0,0,0,0,9,0,0,0,0,15,0,0,0,1,18-24,1,1,Degree,4,AEC,AEC
C131652,Cosmos,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,4,25-35,0,1,Degree,7,AVX,AER
C131653,Odyssey,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,25-35,1,1,Masters,8,AXG,AXG
C131654,Odyssey,0,0,0,16,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,15,4,36-45,1,1,Masters,7,AMS,AOV
C131655,Odyssey,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,4,46-55,1,0,Degree,8,AQU,AQU
C131656,Ebony,1,8,10,2,1,0,0,0,0,0,0,5,3,0,0,15,15,15,15,15,4,36-45,0,0,Masters,6,ACO,AQU
C131657,Ebony,3,6,0,0,1,0,1,0,0,0,0,2,0,0,0,15,15,0,0,15,3,18-24,1,1,Masters,6,ACO,AJN
C131658,Odyssey,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,15,15,15,13,0,1,18-24,1,0,Degree,7,ACD,ACD
C131659,Odyssey,0,0,0,19,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,4,25-35,1,0,Masters,7,ATV,ATV
C131660,Centaur,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15,15,0,0,0,4,36-45,1,0,Masters,7,ATI,AFF
C131661,Cosmos,0,1,0,16,2,0,0,0,2,1,0,1,0,2,0,0,0,0,15,0,3,25-35,1,0,Diploma,7,AER,AER
C131662,Odyssey,0,0,0,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,0,1,25-35,1,1,Masters,8,ACL,ATA
C131663,Centaur,11,5,1,8,0,0,0,0,3,0,8,3,0,0,0,15,15,15,15,0,1,55+,0,1,Masters,7,AJV,AJV
C131664,Ebony,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,3,18-24,1,0,Primary,6,ASE,AHR
C131665,Odyssey,3,4,0,16,1,0,0,0,1,0,0,2,0,1,0,13,15,0,15,7,4,25-35,1,0,Degree,7,AYE,AYE
C131666,Centaur,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4,25-35,0,0,Masters,8,AUE,ATF
C131667,Tokugawa,0,0,11,0,0,0,0,2,0,0,0,0,1,0,0,0,0,15,0,0,3,36-45,0,1,Degree,6,AOC,AJV
C131668,Odyssey,7,1,0,13,0,0,0,0,1,0,1,1,0,1,0,15,15,0,15,0,3,36-45,1,0,Masters,0,AVO,AZP
C131669,Centaur,7,5,1,0,5,1,0,0,0,1,0,0,1,0,0,15,15,15,0,15,4,18-24,0,1,Masters,7,APH,AMI
C131670,Cosmos,4,3,2,0,8,1,0,0,0,0,0,3,0,0,1,15,15,15,0,13,3,18-24,0,0,Degree,6,AJI,ANQ
C131671,Tokugawa,1,1,6,0,9,0,0,1,0,3,0,0,1,0,2,0,15,15,0,13,3,55+,1,1,Diploma,9,AJI,AJI
C131672,Cosmos,1,6,6,2,6,0,1,0,1,1,0,1,1,0,1,0,0,8,0,0,3,36-45,1,0,Diploma,9,AMM,AAE
C131673,Tokugawa,2,0,4,0,3,0,0,0,0,0,1,0,2,0,2,11,0,7,0,9,4,46-55,0,0,Degree,5,ACL,ANQ
C131674,Centaur,6,0,0,1,0,2,0,0,0,0,0,0,0,0,0,15,15,0,15,0,3,25-35,1,0,Masters,7,AUE,AUE
C131675,Ebony,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,1,46-55,1,0,Degree,5,AHD,AHD
C131676,Ebony,0,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,0,0,0,1,25-35,1,0,Masters,8,AXO,AXO
C131677,Ebony,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,3,36-45,1,1,Masters,7,ABX,ABX
C131678,Tokugawa,0,3,8,0,0,0,0,1,0,0,0,1,3,0,0,0,0,10,0,0,3,46-55,1,0,Degree,8,ACL,ANQ
C131679,Cosmos,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,15,0,0,15,4,36-45,1,0,Masters,6,AJI,AJI
C131680,Ebony,0,3,1,0,5,0,0,0,0,1,0,0,1,0,0,0,15,15,0,15,3,36-45,1,1,Masters,5,AVX,AVX
C131681,Ebony,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,15,15,0,15,0,3,46-55,1,1,Primary,7,AZN,ACL
C131682,Ebony,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,1,25-35,0,0,Degree,6,AXO,AXO
C131683,Centaur,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,15,0,0,15,0,4,18-24,1,0,Degree,7,ACL,AHJ
C131684,Tokugawa,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,25-35,1,1,Masters,8,ANQ,AJV
C131685,Cosmos,0,1,0,5,11,0,0,0,0,2,0,1,0,0,1,0,0,0,15,6,1,25-35,1,0,Degree,7,AMS,AMS
C131686,Ebony,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0,0,15,4,25-35,1,0,Degree,6,ABX,ABX
C131687,Tokugawa,3,1,4,0,4,0,0,0,0,0,0,0,1,0,0,9,0,7,0,6,4,18-24,1,1,Primary,7,AEC,AEC
C131688,Odyssey,0,2,0,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,15,0,3,18-24,0,0,Degree,6,ADE,ABX
C131689,Cosmos,0,1,0,1,9,0,0,0,0,1,0,0,0,0,0,0,15,0,15,15,4,25-35,1,0,Degree,4,AJI,AOV
C131690,Odyssey,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,4,46-55,0,1,Degree,7,ACD,AWK
C131691,Ebony,0,16,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,1,25-35,0,1,Masters,5,ABX,ABX
C131692,Ebony,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,15,0,15,0,3,18-24,1,0,Masters,8,AZG,ACL
C131693,Tokugawa,3,0,7,1,0,0,0,1,0,0,3,0,2,0,0,15,0,15,15,0,3,36-45,1,0,Primary,6,AEC,AEC
C131694,Ebony,0,11,1,0,0,0,1,0,0,0,0,1,1,0,0,0,15,15,0,0,4,55+,1,0,Masters,7,ANQ,APH
C131695,Centaur,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,36-45,1,1,Diploma,7,AGE,AGE
C131696,Odyssey,14,0,0,10,1,3,0,0,3,0,1,0,0,0,0,14,0,0,15,0,3,36-45,1,1,Degree,5,AHJ,ATC
C131697,Odyssey,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,15,7,3,46-55,1,0,Masters,7,AUE,AHR
C131698,Cosmos,3,0,0,0,7,0,0,0,0,1,1,0,0,0,0,15,0,0,0,15,2,18-24,0,1,Masters,9,APM,ATI
C131699,Odyssey,1,2,0,8,0,0,0,0,2,0,0,1,0,0,0,15,0,0,15,0,1,25-35,1,0,Degree,9,AII,AHJ
C131700,Tokugawa,3,0,10,0,2,1,0,3,0,1,0,0,1,0,0,5,15,15,0,15,4,55+,0,1,Degree,6,ACL,ANQ
C131701,Tokugawa,13,5,18,0,8,3,0,2,0,0,1,0,4,0,3,13,13,15,0,8,3,55+,0,0,Primary,6,ANQ,ANQ
C131702,Tokugawa,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,0,1,25-35,1,0,Masters,8,AEC,ARJ
C131703,Ebony,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,4,25-35,1,1,Degree,7,APH,ANQ
C131704,Cosmos,0,0,1,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,2,36-45,1,0,Masters,9,AJI,AJI
C131705,Cosmos,2,0,0,0,6,0,0,0,0,1,0,0,0,0,0,15,0,0,0,15,1,46-55,1,0,Masters,8,AOV,AOV
C131706,Centaur,11,0,0,0,0,2,0,0,0,0,1,0,0,0,0,15,0,0,0,0,3,55+,1,0,Degree,7,APH,APH
C131707,Odyssey,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,25-35,1,0,Primary,4,AZG,AHR
C131708,Odyssey,4,0,0,4,3,1,0,0,1,0,0,0,0,0,0,15,0,0,15,15,4,25-35,1,1,Masters,7,AZN,AZN
C131709,Odyssey,2,4,0,10,0,1,1,0,3,0,0,0,0,0,0,5,3,0,15,0,2,46-55,1,1,Diploma,7,AQT,AQT
C131710,Centaur,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,4,46-55,1,1,Diploma,5,ATI,ACL
C131711,Ebony,0,6,3,0,1,0,1,0,0,0,0,1,0,0,0,0,8,15,0,0,3,36-45,1,0,Degree,8,AUD,AEC
C131712,Centaur,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,4,36-45,1,0,Masters,6,AGD,ARK
C131713,Ebony,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15,0,15,0,3,18-24,0,1,Primary,7,AMZ,AMZ
C131714,Centaur,11,0,0,0,0,1,0,0,0,0,6,0,0,0,0,15,0,0,0,0,3,36-45,0,0,Diploma,9,AHS,AHS
C131715,Ebony,0,17,0,0,0,0,3,0,0,0,0,2,0,0,0,0,15,0,0,0,1,25-35,1,1,Masters,7,ACO,ACO
C131716,Centaur,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,46-55,1,0,Degree,6,ACO,ACL
C131717,Ebony,0,8,0,0,0,0,1,0,0,0,0,3,0,0,0,0,15,0,0,0,1,18-24,1,0,Masters,8,ASE,ASE
C131718,Cosmos,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,55+,1,0,Masters,8,AHR,AJI
C131719,Ebony,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,15,0,0,0,3,18-24,1,0,Masters,6,ARM,ABX
C131720,Ebony,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,1,18-24,1,0,Degree,6,AER,APH
C131721,Odyssey,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,2,36-45,0,1,Diploma,9,AWD,AWD
C131722,Centaur,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,15,0,0,15,1,25-35,0,1,Diploma,5,AMS,AHS
C131723,Tokugawa,1,1,6,0,0,0,0,2,0,0,0,1,0,0,0,15,15,15,0,0,2,46-55,1,0,Primary,9,AHO,AHO
C131724,Tokugawa,0,0,6,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,0,3,25-35,0,0,Masters,7,AJV,AJV
C131725,Ebony,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15,0,0,0,1,18-24,1,1,Degree,7,ASE,ASE
C131726,Ebony,0,4,1,2,0,0,1,0,0,0,0,1,0,0,0,0,7,15,15,0,3,46-55,1,0,Masters,6,API,ABX
C131727,Ebony,1,4,0,2,0,0,1,0,1,0,0,0,0,0,0,0,11,0,15,0,1,18-24,1,1,Masters,6,AYE,AYE
C131728,Ebony,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,3,18-24,1,1,Masters,8,AQS,AJZ
C131729,Ebony,0,14,0,0,0,0,3,0,0,0,0,1,0,0,0,0,15,0,0,0,2,55+,1,0,Masters,8,AII,AII
C131730,Cosmos,0,0,0,1,13,0,0,0,0,1,0,0,0,0,0,0,0,0,15,15,5,46-55,1,0,Diploma,8,ATI,AJI
C131731,Cosmos,2,1,0,2,16,1,0,0,1,3,0,0,0,0,0,0,0,0,15,5,3,25-35,1,1,Masters,5,AWX,AWX
C131732,Cosmos,0,1,0,0,15,0,0,0,0,6,0,0,0,0,0,0,15,0,0,15,2,25-35,1,1,Masters,7,AJI,AJI
C131733,Ebony,0,9,0,0,0,0,2,0,0,0,0,2,0,0,0,0,15,0,0,0,3,55+,0,1,Masters,9,ACL,AOV
C131734,Ebony,0,9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,0,0,0,4,25-35,0,0,Masters,5,ABX,ABX
C131735,Tokugawa,0,0,18,0,0,0,0,5,0,0,0,0,4,0,0,0,0,15,0,0,3,18-24,1,0,Diploma,7,AEC,AEC
C131736,Cosmos,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,3,46-55,1,0,Masters,7,AMS,AMS
C131737,Cosmos,3,1,0,1,4,0,0,0,0,0,1,1,0,0,0,15,15,0,15,15,3,25-35,1,1,Masters,7,ATI,ATI
C131738,Ebony,3,13,5,0,4,1,2,1,0,0,1,1,0,0,0,15,15,11,0,11,3,46-55,1,0,Diploma,6,ATU,ATU
C131739,Centaur,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,15,4,46-55,1,0,Degree,8,ATI,ATI
C131740,Ebony,0,4,0,1,0,0,0,0,0,0,0,2,0,1,0,0,15,0,15,0,4,18-24,1,0,Diploma,5,AET,AHO
C131741,Centaur,13,0,0,0,0,2,0,0,0,0,3,0,0,0,0,15,0,0,0,0,1,36-45,0,0,Degree,5,ARK,ARK
C131742,Cosmos,2,1,0,0,7,0,0,0,0,1,1,0,0,0,0,15,15,0,0,9,1,25-35,1,1,Degree,5,APL,ABX
C131743,Odyssey,0,0,0,16,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,4,36-45,1,1,Masters,6,AMH,AMH
C131744,Odyssey,1,1,0,21,0,0,0,0,4,0,0,0,0,1,0,15,15,0,14,0,4,18-24,0,0,Masters,6,ACL,AQX
C131745,Centaur,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,46-55,0,1,Degree,6,APH,APH
C131746,Centaur,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,36-45,1,1,Masters,5,ACL,ARK
C131747,Cosmos,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,25-35,1,0,Diploma,5,AZU,ACL
C131748,Centaur,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,2,25-35,0,0,Masters,6,AMR,AHO
C131749,Centaur,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,3,46-55,0,1,Masters,7,ATA,ACL
C131750,Odyssey,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,15,0,15,15,1,46-55,0,0,Masters,6,ADV,ADV
C131751,Centaur,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,2,25-35,0,0,Degree,0,ACL,ATI
C131752,Cosmos,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,4,18-24,0,0,Degree,6,AOV,AOV
C131753,Odyssey,0,1,0,12,2,0,0,0,1,0,0,1,0,2,0,0,15,0,15,15,4,36-45,0,0,Diploma,4,AOV,AES
C131754,Odyssey,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,15,15,0,15,0,1,18-24,0,0,Degree,7,AYE,ACL
C131755,Odyssey,0,1,0,6,0,0,0,0,1,0,0,0,0,1,0,0,15,0,15,0,4,25-35,1,1,Masters,5,APH,ADV
C131756,Cosmos,0,0,0,2,9,0,0,0,1,2,0,0,0,0,0,0,0,0,15,15,3,18-24,0,0,Degree,8,AWX,AFX
C131757,Cosmos,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15,15,3,36-45,0,0,Masters,8,ACD,ACD
C131758,Ebony,0,8,7,0,0,0,1,2,0,0,0,0,1,0,0,0,5,15,0,0,2,46-55,1,0,Degree,7,ANQ,APH
C131759,Odyssey,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,3,46-55,0,0,Degree,6,AXG,AXG
C131760,Cosmos,1,0,0,0,7,0,0,0,0,1,1,0,0,0,2,0,15,0,0,10,4,46-55,0,0,Masters,7,AOV,AJI
C131761,Centaur,6,0,0,9,0,2,0,0,1,0,0,0,0,1,0,0,0,0,15,0,1,18-24,1,0,Masters,8,AUD,AOX
C131762,Odyssey,0,1,0,14,0,0,0,0,0,0,0,0,0,1,0,0,10,0,14,0,3,55+,0,0,Masters,9,ASF,ASF
C131763,Ebony,0,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25-35,0,0,Degree,7,AVS,AVS
C131764,Tokugawa,0,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,15,15,0,0,3,46-55,0,0,Masters,7,AUE,ABX
C131765,Centaur,11,0,0,8,4,0,0,0,0,0,2,0,0,1,0,15,15,0,15,15,3,46-55,1,1,Degree,7,ATI,ATI
C131766,Cosmos,0,2,0,0,4,0,0,0,0,0,0,2,0,0,0,0,7,0,0,7,3,25-35,1,0,Masters,8,AJI,ANQ
C131767,Odyssey,0,0,1,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,3,25-35,1,1,Masters,6,AXT,AXT
C131768,Centaur,10,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,9,15,0,4,36-45,1,0,Masters,7,AZG,AZG
C131769,Odyssey,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,3,55+,1,0,Masters,6,ADV,ADV
C131770,Cosmos,0,2,0,0,13,0,1,0,0,4,0,0,0,0,0,0,15,0,0,15,3,36-45,1,0,Masters,7,AHR,AHR
C131771,Odyssey,4,0,0,11,1,0,0,0,1,0,0,0,0,2,0,15,15,0,15,15,4,36-45,1,0,Degree,6,AOV,AXG
C131772,Cosmos,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,1,25-35,1,1,Degree,8,AHR,AHR
C131773,Ebony,2,2,0,5,0,0,0,0,2,0,0,2,0,0,0,0,15,0,15,0,1,46-55,1,0,Degree,7,AXG,AXG
C131774,Cosmos,0,2,0,2,6,0,0,0,1,3,0,1,0,0,0,0,15,0,15,15,4,25-35,1,0,Degree,7,AHR,AYE
C131775,Odyssey,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,3,55+,0,0,Degree,8,APR,APR
C131776,Centaur,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,55+,1,0,Diploma,8,AHS,AHS
C131777,Ebony,0,9,0,0,0,0,2,0,0,0,0,2,0,0,0,0,15,0,0,0,4,18-24,1,1,Degree,7,AHH,AHH
C131778,Ebony,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,3,25-35,1,1,Degree,4,AMS,AMS
C131779,Ebony,0,13,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,0,0,0,1,36-45,1,0,Degree,6,AAE,AAE
C131780,Tokugawa,1,0,11,0,0,0,0,3,0,0,0,0,2,0,0,12,0,15,0,0,4,25-35,1,1,Diploma,6,AGZ,AXL
C131781,Cosmos,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,10,0,7,1,36-45,0,0,Masters,8,AWD,AWD
C131782,Cosmos,0,8,0,0,17,0,1,0,0,4,0,1,0,0,0,0,15,0,0,15,1,55+,1,0,Masters,6,ACU,AWL
C131783,Odyssey,0,1,0,9,1,0,0,0,1,0,0,1,0,2,0,0,0,0,15,0,1,25-35,1,0,Degree,7,AWI,AWI
C131784,Tokugawa,0,10,12,0,3,0,1,1,0,1,0,5,2,0,0,0,1,13,15,0,1,55+,1,1,Degree,10,AVX,AWD
C131785,Ebony,0,8,0,2,0,0,0,0,0,0,0,7,0,0,0,0,15,0,15,0,3,55+,1,0,Degree,6,ABX,ABX
C131786,Cosmos,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,15,7,4,36-45,0,0,Masters,7,AQT,AHR
C131787,Ebony,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,18-24,1,1,Masters,7,AII,ACL
C131788,Odyssey,0,0,0,14,0,0,0,0,3,0,0,0,0,2,0,0,0,0,15,0,2,18-24,0,0,Diploma,6,AYE,AYE
C131789,Cosmos,4,0,0,1,8,0,0,0,0,4,1,0,0,0,0,12,0,0,15,15,3,25-35,0,1,Masters,7,ABT,ABT
C131790,Ebony,1,5,0,2,0,0,0,0,0,0,0,1,0,1,0,15,15,0,15,0,4,18-24,1,1,Degree,8,AII,AII
